Enrollment ID,Legal Business Name,Street Address Line 1,Street Address Line 2,City,State,ZIP Code,Practice Location Phone Number,Specialty Name,Geographic Location Type Description,Geographic Location City Name,Geographic Location State Code,Geographic Location ZIP Code,State County Name
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,MCHENRY
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,WINNEBAGO
O20211117002138,HOLY MARY HOMEHEALTH CARE INC,1540 E DUNDEE RD,STE 108,PALATINE,IL,60074-8316,(224) 645-7860,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,BOONE
O20210310001014,AT HOME INFUSION SERVICES LLC,379 W MICHIGAN ST,STE 204,ORLANDO,FL,32806-4466,(800) 421-5596,HOME INFUSION THERAPY,RENDERING AREA,--,AL,--,--
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,TAYLOR
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,WILKINSON
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,BALDWIN
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,IRWIN
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,BULLOCH
O20210204001682,"I. V. CARE OF MIDDLE GEORGIA, INC",151 COLLEGE ST,STE A,MACON,GA,31201-1655,(478) 743-8997,HOME INFUSION THERAPY,RENDERING AREA,--,GA,--,EFFINGHAM
O20211001000860,"AMERICARE PHARMACEUTICAL SERVICES,INC.",317 NASSAU BLVD,--,GARDEN CITY SOUTH,NY,11530-5313,(516) 292-7948,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,QUEENS
O20211001000860,"AMERICARE PHARMACEUTICAL SERVICES,INC.",317 NASSAU BLVD,--,GARDEN CITY SOUTH,NY,11530-5313,(516) 292-7948,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,RICHMOND
O20210125003192,JOHNS HOPKINS PHARMAQUIP INC,5901 HOLABIRD AVE STE A,JOHNS HOPKINS PHARMAQUIP HIT,BALTIMORE,MD,21224-6015,(410) 288-8000,HOME INFUSION THERAPY,RENDERING AREA,--,MD,--,--
O20210427001419,OPTUM INFUSION SERVICES 500 INC,8400 ESTERS BLVD STE 185,IRV TX INF 500,IRVING,TX,75063-2217,(844) 386-2474,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,COOK
O20211011000836,PRESENCE HOME CARE,5747 DEMPSTER ST,--,MORTON GROVE,IL,60053-3056,(847) 493-4800,HOME INFUSION THERAPY,RENDERING AREA,BEDFORD PARK,IL,--,--
O20201209002889,INFUSION PARTNERS LLC,"5401 JEFFERSON HWY, STE B",BIOSCRIP INFUSION SERVICES,NEW ORLEANS,LA,70123-4228,(888) 323-9595,HOME INFUSION THERAPY,RENDERING AREA,--,LA,--,--
O20210428002102,ORION HOME HEALTH INC,5836 LINCOLN AVE,STE 120,MORTON GROVE,IL,60053-3351,(847) 410-0240,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,MCHENRY
O20210518001745,CORAM ALTERNATE SITE SERVICES INC,5511 E 3RD AVE,--,SPOKANE VALLEY,WA,99212-0726,(509) 482-4266,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,--
O20210603000209,CORAM HEALTHCARE CORPORATION OF SOUTHERN CALIFORNIA,4355 E LOWELL ST,STE C,ONTARIO,CA,91761-2225,(909) 605-0010,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,--
O20210106001394,CONTINUUMRX INC,605 DAVIS CIRCLE,"BLDG. 10, STE. 26",HUNTSVILLE,AL,35801,(800) 665-2850,HOME INFUSION THERAPY,RENDERING AREA,--,AL,--,--
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,MT,--,LINCOLN
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,MT,--,LINCOLN
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,KLICKITAT
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,SPOKANE
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,LINCOLN
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,OR,--,SHERMAN
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,OR,--,GILLIAM
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,FRANKLIN
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,ASOTIN
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,KING
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,PIERCE
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,CLALLAM
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,MASON
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,RENDERING AREA,--,WA,--,ISLAND
O20210610000830,ACCREDO HEALTH GROUP INC,4343 W ROYAL LN,STE 124,IRVING,TX,75063-2299,(972) 929-6800,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20210610000830,ACCREDO HEALTH GROUP INC,9307 KIRBY DR,--,HOUSTON,TX,77054-2516,(713) 791-1552,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",3780 COMMERCE CT,--,NORTH TONAWANDA,NY,14120-2025,(716) 243-7800,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,CHAUTAUQUA
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",411-415 W 3RD STREET,--,JAMESTOWN,NY,14701-4776,(716) 483-1940,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,CHAUTAUQUA
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",130 SOUTH UNION,--,OLEAN,NY,14760-3676,(716) 790-8303,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,CHAUTAUQUA
O20210625001423,"VISITING NURSING ASSOCIATION OF WESTERN NEW YORK, INC.",356 W WASHINGTON ST,--,BATH,NY,14810-1024,(607) 622-6155,HOME INFUSION THERAPY,RENDERING AREA,--,NY,--,STEUBEN
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,POQUOSON,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,VIRGINIA BEACH,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,BATTERY PARK,VA,--,--
O20210721002875,SENTARA ENTERPRISES,535 INDEPENDENCE PKWY,STE 300,CHESAPEAKE,VA,23320-5176,(757) 553-3000,HOME INFUSION THERAPY,RENDERING AREA,BOYKINS,VA,--,--
O20210414001294,KAUP PHARMACY INC,110 E BUTLER ST,STE B,FORT RECOVERY,OH,45846-8010,(419) 375-2323,HOME INFUSION THERAPY,RENDERING AREA,--,OH,--,BUTLER
O20210414001294,KAUP PHARMACY INC,110 E BUTLER ST,STE B,FORT RECOVERY,OH,45846-8010,(419) 375-2323,HOME INFUSION THERAPY,RENDERING AREA,--,OH,--,VAN WERT
O20210414001294,KAUP PHARMACY INC,110 E BUTLER ST,STE B,FORT RECOVERY,OH,45846-8010,(419) 375-2323,HOME INFUSION THERAPY,RENDERING AREA,--,OH,--,CHAMPAIGN
O20210202003235,"NORTHWEST HOME CARE, INC.",3201 N WILKE RD,--,ARLINGTON HEIGHTS,IL,60004-1437,(847) 670-8424 x 150,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,WILL
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,NEWPORT BEACH,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,NORTH HOLLYWOOD,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,SAN JACINTO,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,SOLANA BEACH,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,APPLE VALLEY,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,HINKLEY,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,INDUSTRY,CA,--,--
O20210317003042,CARE DIMENSIONS OF THE DESERT LLC,74130 CNTY CLUB DR,STE 104,PALM DESERT,CA,92260-1687,(760) 444-0699,HOME INFUSION THERAPY,RENDERING AREA,DIAMOND BAR,CA,--,--
O20211014002931,HOME HEALTH ADVANTAGE INC,16616 107TH ST,--,ORLAND PARK,IL,60467-8898,(630) 560-0176,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,DUPAGE
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,CASTRO VALLEY,CA,--,--
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,LIVERMORE,CA,--,--
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,REDWOOD STATES,CA,--,--
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,MENLO PARK,CA,--,--
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,ATHERTON,CA,--,--
O20210615003713,APEX HEALTHCARE SERVICES LLC,4950 HAMILTON AVE,STE 208,SAN JOSE,CA,95130-1748,(408) 645-6845,HOME INFUSION THERAPY,RENDERING AREA,SUNOL,CA,--,--
O20210204000117,"GOLD COAST HOME HEALTH, INC.",1820 RIDGE RD,STE 306D,HOMEWOOD,IL,60430-1759,(708) 991-7126,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,COOK
O20210204000117,"GOLD COAST HOME HEALTH, INC.",1820 RIDGE RD,STE 306D,HOMEWOOD,IL,60430-1759,(708) 991-7126,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,KANE
O20210204000117,"GOLD COAST HOME HEALTH, INC.",1820 RIDGE RD,STE 306D,HOMEWOOD,IL,60430-1759,(708) 991-7126,HOME INFUSION THERAPY,RENDERING AREA,--,IL,--,KANKAKEE
O20210406000353,CORAM ALTERNATE SITE SERVICES INC,1905-A KRAMER LANE,SUITE 500,AUSTIN,TX,78758-4026,(800) 777-5824,HOME INFUSION THERAPY,RENDERING AREA,--,TX,--,--
O20210413000188,CORAM ALTERNATE SITE SERVICES INC,30 GARFIELD ST,STE B,ASHEVILLE,NC,28803-7301,(716) 691-3000,HOME INFUSION THERAPY,RENDERING AREA,--,NC,--,--
O20210211002538,"SOUTHEASTERN HOME HEALTH CARE, LLC",7502 LEE DAVIS RD,--,MECHANICSVILLE,VA,23111-3603,(804) 769-1380,HOME INFUSION THERAPY,RENDERING AREA,--,VA,--,NEW KENT
O20210211002538,"SOUTHEASTERN HOME HEALTH CARE, LLC",7502 LEE DAVIS RD,--,MECHANICSVILLE,VA,23111-3603,(804) 769-1380,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,VA,--,GOOCHLAND
O20210512000921,CORAM ALTERNATE SITE SERVICES INC,11660 W EXECUTIVE DR,--,BOISE,ID,83713-8996,(208) 323-0303,HOME INFUSION THERAPY,RENDERING AREA,--,ID,--,--
O20210510000971,ABL HEALTH CARE LLC,6150 MISSION ST,STE 103,DALY CITY,CA,94014-2063,(650) 257-0559,HOME INFUSION THERAPY,RENDERING AREA,--,CA,--,--
O20210510000971,ABL HEALTH CARE LLC,6150 MISSION ST,STE 103,DALY CITY,CA,94014-2063,(650) 257-0559,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,CA,--,SAN FRANCISCO
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,OR,--,UNION
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,ID,--,SHOSHONE
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,ID,--,SHOSHONE
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,ID,--,CLEARWATER
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,15918 E EUCLID AVE,--,SPOKANE VALLEY,WA,99216-1815,(509) 924-1826,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,MT,--,FLATHEAD
O20210326001947,PROVIDENCE HEALTH & SERVICES WASHINGTON,3333 S 120TH PL,STE 100,TUKWILA,WA,98168-5134,(425) 687-4400,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,ID,--,KOOTENAI
O20210818002720,PARAGON INFUSION CARE INC,3033 W PRESIDENT GEORGE BUSH HWY,STE 100-A,PLANO,TX,75075-5752,(972) 588-1000,HOME INFUSION THERAPY,RENDERING AREA,BRAZORIA,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,11691 WESTHEIMER RD,STE 1B,HOUSTON,TX,77077-6709,(713) 860-1750,HOME INFUSION THERAPY,RENDERING AREA,BRAZORIA,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,1922 DRY CREEK WAY,SUITE 110 PARAGON INFUSION CARE,SAN ANTONIO,TX,78259-1840,(210) 591-6700,HOME INFUSION THERAPY,RENDERING AREA,GALVESTON,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,11691 WESTHEIMER RD,STE 1B,HOUSTON,TX,77077-6709,(713) 860-1750,HOME INFUSION THERAPY,RENDERING AREA,WALKER,TX,--,--
O20210818002720,PARAGON INFUSION CARE INC,3033 W PRESIDENT GEORGE BUSH HWY,STE 100-A,PLANO,TX,75075-5752,(972) 588-1000,HOME INFUSION THERAPY,RENDERING AREA,JEFFERSON,TX,--,--
O20210504000819,IVY HOME INFUSIONS L.L.C.,1200 AIRPORT HEIGHTS DR,STE 195,ANCHORAGE,AK,99508-2982,(951) 999-1872,HOME INFUSION THERAPY,RENDERING AREA,--,AK,--,--
O20201223001304,HORIZON HOME CARE & HOSPICE INC,110 LONE OAK LN,--,HARTFORD,WI,53027-2600,(414) 365-8300,HOME INFUSION THERAPY,RENDERING AREA,--,WI,--,FOND DU LAC
O20201223001304,HORIZON HOME CARE & HOSPICE INC,11400 W LAKE PARK DR,--,MILWAUKEE,WI,53224-3035,(414) 365-8300,HOME INFUSION THERAPY,RENDERING AREA,--,WI,--,JEFFERSON
O20201223001304,HORIZON HOME CARE & HOSPICE INC,112 E DREXEL AVE,--,OAK CREEK,WI,53154-2123,(414) 365-8300,HOME INFUSION THERAPY,RENDERING AREA,--,WI,--,OZAUKEE
O20201223001304,HORIZON HOME CARE & HOSPICE INC,11400 W LAKE PARK DR,--,MILWAUKEE,WI,53224-3035,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,FOND DU LAC
O20201223001304,HORIZON HOME CARE & HOSPICE INC,3232 PLEASANT VALLEY RD,--,WEST BEND,WI,53095-9274,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,SHEBOYGAN
O20201223001304,HORIZON HOME CARE & HOSPICE INC,8503 75TH ST,STE B,KENOSHA,WI,53142-7620,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,SHEBOYGAN
O20201223001304,HORIZON HOME CARE & HOSPICE INC,3232 PLEASANT VALLEY RD,--,WEST BEND,WI,53095-9274,(414) 365-8300,HOME INFUSION THERAPY,RENDERING AREA,--,WI,--,WALWORTH
O20201223001304,HORIZON HOME CARE & HOSPICE INC,8503 75TH ST,STE B,KENOSHA,WI,53142-7620,(414) 365-8300,HOME INFUSION THERAPY,RENDERING AREA,--,WI,--,SHEBOYGAN
O20201223001304,HORIZON HOME CARE & HOSPICE INC,110 LONE OAK LN,--,HARTFORD,WI,53027-2600,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,DODGE
O20201223001304,HORIZON HOME CARE & HOSPICE INC,11400 W LAKE PARK DR,--,MILWAUKEE,WI,53224-3035,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,DODGE
O20201223001304,HORIZON HOME CARE & HOSPICE INC,3232 PLEASANT VALLEY RD,--,WEST BEND,WI,53095-9274,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,WAUKESHA
O20201223001304,HORIZON HOME CARE & HOSPICE INC,112 E DREXEL AVE,--,OAK CREEK,WI,53154-2123,(414) 365-8300,HOME INFUSION THERAPY,RENDERING AREA,--,WI,--,MILWAUKEE
O20210215000385,OPTUM INFUSION SERVICES 308 LLC,6547 S RACINE CIR,STE 300,CENTENNIAL,CO,80111-6448,(877) 224-0617,HOME INFUSION THERAPY,RENDERING AREA,--,CO,--,--
O20211014002931,HOME HEALTH ADVANTAGE INC,16616 107TH ST,--,ORLAND PARK,IL,60467-8898,(630) 560-0176,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,IL,--,LAKE
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",35 N WALNUT ST,APT 122,BOYERTOWN,PA,19512-1030,(267) 878-0453,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,BUCKS
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC","6500 TABOR AVE, LAWNDALE BLDG.","APT 4118, 4120, 4122",PHILADELPHIA,PA,19111-5344,(267) 552-6655,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,CHESTER
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",271 BETHLEHEM PIKE,STE 101,COLMAR,PA,18915-2000,(215) 348-7174,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,CHESTER
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",3800 SIERRA CIR,STE 200,CENTER VALLEY,PA,18034-8476,(215) 703-3522,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,DELAWARE
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",271 BETHLEHEM PIKE,STE 101,COLMAR,PA,18915-2000,(215) 348-7174,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LACKAWANNA
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",1501 GRUNDY LN,STE 100,BRISTOL,PA,19007-1506,(215) 826-0900,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LEBANON
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",140 S VILLAGE AVE,STE 10,EXTON,PA,19341-1267,(610) 269-9876,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LEBANON
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC","6500 TABOR AVE, LAWNDALE BLDG.","APT 4118, 4120, 4122",PHILADELPHIA,PA,19111-5344,(267) 552-6655,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LEHIGH
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",1501 GRUNDY LN,STE 100,BRISTOL,PA,19007-1506,(215) 826-0900,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LUZERNE
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",35 N WALNUT ST,APT 122,BOYERTOWN,PA,19512-1030,(267) 878-0453,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LUZERNE
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",3800 SIERRA CIR,STE 200,CENTER VALLEY,PA,18034-8476,(215) 703-3522,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LUZERNE
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",484 NORRISTOWN RD,STE 122,BLUE BELL,PA,19422-2354,(267) 552-6625,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,LUZERNE
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",271 BETHLEHEM PIKE,STE 101,COLMAR,PA,18915-2000,(215) 348-7174,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,MONROE
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",35 N WALNUT ST,APT 122,BOYERTOWN,PA,19512-1030,(267) 878-0453,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,MONTGOMERY
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",271 BETHLEHEM PIKE,STE 101,COLMAR,PA,18915-2000,(215) 348-7174,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,NORTHAMPTON
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",35 N WALNUT ST,APT 122,BOYERTOWN,PA,19512-1030,(267) 878-0453,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,NORTHAMPTON
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",271 BETHLEHEM PIKE,STE 101,COLMAR,PA,18915-2000,(215) 348-7174,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,BERKS
O20210112001983,"SOUTHEASTERN HEALTH SERVICES OF PENNSYLVANIA, LLC",484 NORRISTOWN RD,STE 122,BLUE BELL,PA,19422-2354,(267) 552-6625,HOME INFUSION THERAPY,RENDERING AREA,--,PA,--,BERKS
O20201223001304,HORIZON HOME CARE & HOSPICE INC,11400 W LAKE PARK DR,--,MILWAUKEE,WI,53224-3035,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,RACINE
O20201223001304,HORIZON HOME CARE & HOSPICE INC,110 LONE OAK LN,--,HARTFORD,WI,53027-2600,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,JEFFERSON
O20201223001304,HORIZON HOME CARE & HOSPICE INC,13111 N PORT WASHINGTON RD,--,MEQUON,WI,53097-2416,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,KENOSHA
O20201223001304,HORIZON HOME CARE & HOSPICE INC,13111 N PORT WASHINGTON RD,--,MEQUON,WI,53097-2416,(414) 365-8300,HOME INFUSION THERAPY,SUPPLIER GR. AREA,--,WI,--,OUTAGAMIE
